2025-06-09 10:32:02 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:08 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:08 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:09 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:09 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:26 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:26 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:27 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:27 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:37 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:37 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:41 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:41 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:55 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:49:55 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:01 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:01 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:13 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:14 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:14 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:14 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:14 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:14 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:14 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:26 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:27 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:39 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:39 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:39 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:39 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:39 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:40 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:47 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:47 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:55 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:56 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:59 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
2025-06-09 10:50:59 - Erro no processamento da indicação: Erros de validação: Nome do indicador é obrigatório, Email do indicador inválido, Nome do indicado é obrigatório, Email do indicado inválido, Autorização é obrigatória
